id,frame,x1,y1,x2,y2,image_path,timestamp_in_video,is_person,has_face,mtcnn_pt,mtcnn_res,retinaFace_pt,retinaFace_res,yolov8_pt,yolov8_res,yolov11_pt,yolov11_res,opencv_pt,opencv_res
133,438,268,159,346,291,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_438.jpg,0:01:02,1,0,0.0184,0,2.5046,0,0.3198,0,1.8401,0,0.0016,0
134,439,237,158,310,294,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_439.jpg,0:01:03,1,0,0.0035,0,3.1035,0,0.2963,0,1.937,0,0.0023,0
135,440,221,160,291,289,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_440.jpg,0:01:03,1,0,0.3143,0,6.5868,0,0.2818,0,1.4217,0,0.0023,0
136,442,187,154,257,278,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_442.jpg,0:01:03,1,0,0.2557,0,7.2262,0,0.3425,0,0.8667,0,0.0014,0
137,443,158,154,231,270,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_443.jpg,0:01:03,1,0,0.0918,0,8.268,0,0.4251,0,0.6496,0,0.002,0
138,444,119,145,199,302,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_444.jpg,0:01:03,1,0,0.4719,0,9.7148,0,0.2989,0,1.4857,0,0.0015,0
139,445,82,127,173,303,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_445.jpg,0:01:03,1,0,0.1635,0,3.945,0,0.2719,0,2.3902,0,0.0018,0
140,446,56,114,152,317,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_446.jpg,0:01:04,1,0,1.1541,0,2.913,0,0.239,0,0.4951,0,0.0028,0
141,447,30,109,134,320,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_447.jpg,0:01:04,1,0,0.1628,0,2.9167,0,0.4514,0,0.5644,0,0.0034,0
142,448,10,103,109,323,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_448.jpg,0:01:04,1,0,0.0807,0,2.9261,0,0.2821,0,0.4035,0,0.0027,0
143,449,0,96,100,315,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_449.jpg,0:01:04,1,0,0.1183,0,3.0737,0,0.2652,0,0.3646,0,0.0043,0
144,450,0,91,91,327,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_450.jpg,0:01:04,1,0,0.0445,0,2.5418,0,0.2669,0,0.2653,0,0.0035,0
145,451,0,84,81,326,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_451.jpg,0:01:04,1,0,0.0516,0,2.1083,0,0.2274,0,0.2631,0,0.0027,0
146,452,0,76,75,315,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_452.jpg,0:01:04,1,0,0.1478,0,1.6944,0,0.1871,0,0.2967,0,0.0029,0
147,453,0,72,78,328,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_453.jpg,0:01:05,1,0,0.1555,0,2.1628,0,0.2242,0,0.28,0,0.0024,0
148,454,0,48,67,326,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_454.jpg,0:01:05,1,0,0.0355,0,1.4471,0,0.1542,0,0.1777,0,0.0018,0
149,455,0,50,71,327,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_455.jpg,0:01:05,1,0,0.1144,0,1.6467,0,0.1975,0,0.1989,0,0.0032,0
150,456,0,43,66,327,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_456.jpg,0:01:05,1,0,0.1774,0,1.327,0,0.1671,0,0.1665,0,0.0021,0
151,457,0,34,73,300,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_457.jpg,0:01:05,1,0,0.0822,0,1.6978,0,0.1489,0,0.1707,0,0.0027,0
152,458,0,20,96,316,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_458.jpg,0:01:05,1,0,0.1625,0,3.7357,0,0.1823,0,0.321,0,0.004,0
153,459,0,14,123,330,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_459.jpg,0:01:05,1,0,0.2625,0,2.8367,0,0.2938,0,0.6429,0,0.008,0
154,460,0,21,178,334,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_460.jpg,0:01:06,1,0,0.285,0,12.4838,0,0.597,0,0.3983,0,0.0087,0
155,461,0,40,218,327,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_461.jpg,0:01:06,1,0,0.1296,0,4.6059,0,6.5819,0,0.4466,0,0.0081,0
156,462,0,44,223,332,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_462.jpg,0:01:06,1,0,0.8008,0,2.2506,0,2.3138,0,0.3741,0,0.0105,0
157,463,0,40,209,330,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_463.jpg,0:01:06,1,0,1.0423,0,1.9674,0,3.7367,0,0.3533,0,0.0093,0
158,464,0,1,132,333,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_464.jpg,0:01:06,1,0,1.3342,0,2.8897,0,2.5666,0,0.2877,0,0.0076,0
159,465,0,0,100,324,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_465.jpg,0:01:06,1,0,0.045,0,1.6961,0,0.8976,0,0.2077,0,0.0046,0
160,466,0,1,79,311,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_466.jpg,0:01:06,1,0,0.3257,0,1.58,0,0.9475,0,0.1805,0,0.0025,0
161,538,546,220,563,275,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_538.jpg,0:01:17,1,0,0.0001,0,0,0,0.0001,0,0,0,0,0
162,539,550,222,572,276,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_539.jpg,0:01:17,1,0,0,0,0,0,0.0001,0,0,0,0,0
163,545,612,202,633,280,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_545.jpg,0:01:18,1,0,0.0001,0,0,0,0.0001,0,0.0001,0,0,0
164,640,603,191,628,281,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_640.jpg,0:01:31,1,0,0.0004,0,0,0,0,0,0,0,0,0
165,641,598,192,619,263,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_641.jpg,0:01:31,1,0,0.0004,0,0,0,0,0,0,0,0.0001,0
166,642,587,194,617,284,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_642.jpg,0:01:31,1,0,0.0049,0,0,0,0,0,0,0,0,0
167,643,583,194,612,286,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_643.jpg,0:01:32,1,0,0,0,0,0,0,0,0,0,0,0
168,644,578,197,605,284,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_644.jpg,0:01:32,1,0,0.0001,0,0,0,0,0,0,0,0,0
169,644,577,198,605,258,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_644.jpg,0:01:32,1,0,0,0,0.0001,0,0,0,0,0,0,0
170,645,577,196,603,284,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_645.jpg,0:01:32,1,0,0.0001,0,0.0001,0,0,0,0,0,0,0
171,646,573,196,593,287,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_646.jpg,0:01:32,1,0,0,0,0.0004,0,0,0,0,0,0,0
172,666,0,50,53,233,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_666.jpg,0:01:35,1,0,0.0448,0,6.877,0,0.182,0,0.2222,0,0.0011,0
173,667,0,55,144,253,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_667.jpg,0:01:35,1,1,0.0951,0,3.4726,0,0.6038,0,0.3219,0,0.0034,0
174,668,0,59,94,318,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_668.jpg,0:01:35,1,1,0.2198,0,2.214,0,0.2313,0,0.2085,0,0.0044,0
175,669,0,85,110,326,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_669.jpg,0:01:35,1,1,0.1794,0,3.4583,0,0.2482,0,0.2791,0,0.0042,0
176,670,0,106,126,322,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_670.jpg,0:01:35,1,1,0.0446,0,2.9165,0,0.4417,0,0.3249,0,0.0047,0
177,671,16,120,139,321,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_671.jpg,0:01:36,1,1,0.1002,0,2.7453,0,0.7376,0,0.3033,0,0.0046,0
178,672,28,125,142,324,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_672.jpg,0:01:36,1,1,0.047,0,2.9973,0,0.3208,0,0.3042,0,0.0035,0
179,673,34,130,157,322,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_673.jpg,0:01:36,1,1,0.1672,0,2.5383,0,0.3594,0,1.0475,0,0.0045,0
180,674,61,131,169,316,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_674.jpg,0:01:36,1,1,0.0494,0,4.8252,0,0.3303,0,0.7814,0,0.0035,0
181,675,76,136,182,316,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_675.jpg,0:01:36,1,1,0.0945,0,3.1373,1,0.3085,0,0.6287,0,0.0029,0
182,676,95,138,184,304,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_676.jpg,0:01:36,1,1,0.0752,0,3.259,1,0.36,0,0.5222,0,0.0022,0
183,677,106,140,197,308,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_677.jpg,0:01:36,1,1,0.0419,0,2.8928,0,0.3229,0,0.4769,0,0.0025,0
184,678,116,141,205,304,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_678.jpg,0:01:37,1,1,0.1864,0,3.0831,0,0.3454,0,0.746,0,0.002,0
185,679,124,145,213,299,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_679.jpg,0:01:37,1,1,0.0686,0,3.3261,0,0.3077,0,0.7074,0,0.0019,0
186,680,139,144,220,295,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_680.jpg,0:01:37,1,1,0.0175,0,3.06,0,0.2893,0,0.4462,0,0.002,0
187,681,157,157,233,288,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_681.jpg,0:01:37,1,1,0.0154,1,11.9372,0,0.3569,0,0.3563,0,0.002,0
188,682,171,156,253,293,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_682.jpg,0:01:37,1,1,0.0109,0,9.9473,0,0.4103,0,0.3854,0,0.0023,0
189,683,175,156,260,288,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_683.jpg,0:01:37,1,0,0.0096,0,4.2738,0,0.3586,0,0.3727,0,0.0018,0
190,684,191,158,269,288,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_684.jpg,0:01:37,1,0,0.0084,0,3.6134,0,0.4011,0,0.4363,0,0.0016,0
191,685,200,159,276,290,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_685.jpg,0:01:38,1,0,0.0163,0,3.3854,0,0.3843,0,0.3167,0,0.0015,0
192,686,211,163,286,293,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_686.jpg,0:01:38,1,0,0.0087,0,4.648,0,0.8059,0,0.3745,0,0.0017,0
193,687,239,171,316,294,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_687.jpg,0:01:38,1,0,0.011,0,3.3393,0,0.8449,0,0.3702,0,0.0012,0
194,688,272,168,342,291,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_688.jpg,0:01:38,1,0,0.011,0,3.14,0,0.3103,0,0.2967,0,0.0015,0
195,689,297,164,356,291,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_689.jpg,0:01:38,1,0,0.0048,0,3.0169,0,0.2255,0,0.2652,0,0.0017,0
196,690,307,164,371,291,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_690.jpg,0:01:38,1,0,0.0083,0,3.0432,0,0.2641,0,0.3601,0,0.0013,0
197,691,343,168,402,291,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_691.jpg,0:01:38,1,0,0.0064,0,3.9612,0,0.2589,0,0.6398,0,0.0012,0
198,692,365,165,415,289,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_692.jpg,0:01:39,1,0,0.0053,0,12.1655,0,0.2398,0,2.5202,0,0.001,0
199,693,375,163,439,321,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_693.jpg,0:01:39,1,0,0.0095,0,9.0982,0,0.2265,0,0.6698,0,0.0014,0
200,694,385,162,446,303,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_694.jpg,0:01:39,1,0,0.0046,0,3.1976,0,0.2633,0,0.4025,0,0.0013,0
201,695,405,164,471,279,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_695.jpg,0:01:39,1,0,0.0045,0,3.4844,0,0.2952,0,0.3748,0,0.0012,0
202,696,421,163,503,311,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_696.jpg,0:01:39,1,0,0.0088,0,3.5109,0,0.715,0,0.3883,0,0.0016,0
203,697,461,157,529,301,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_697.jpg,0:01:39,1,0,0.0057,0,2.9982,0,0.785,0,0.2858,0,0.0017,0
204,698,470,153,543,314,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_698.jpg,0:01:39,1,0,0.0062,0,3.0613,0,0.5599,0,0.3074,0,0.0012,0
205,699,485,145,571,306,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_699.jpg,0:01:40,1,0,0.0078,0,3.2967,0,0.612,0,0.2829,0,0.0021,0
206,700,511,141,615,310,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_700.jpg,0:01:40,1,0,0.016,0,3.0811,0,1.1427,0,0.3715,0,0.0032,0
207,701,534,126,639,304,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_701.jpg,0:01:40,1,0,0.0242,0,2.9803,0,1.5471,0,0.3381,0,0.0022,0
208,702,525,112,639,305,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_702.jpg,0:01:40,1,0,0.0134,0,2.9706,0,0.7935,0,0.3641,0,0.0026,0
209,702,526,111,602,288,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_702.jpg,0:01:40,1,0,0.0078,0,3.0179,0,0.4259,0,0.3026,0,0.0011,0
210,703,502,109,639,308,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_703.jpg,0:01:40,1,0,0.0185,0,2.5901,0,1.1383,0,0.403,0,0.0028,0
211,704,476,122,639,304,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_704.jpg,0:01:40,1,0,0.0148,0,1.7961,0,0.8686,0,0.4972,0,0.0031,0
212,707,468,127,639,306,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_707.jpg,0:01:41,1,0,0.0215,0,1.5442,0,0.7209,0,0.4369,0,0.0027,0
213,708,471,123,639,306,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_708.jpg,0:01:41,1,0,0.0122,0,5.7327,0,0.4526,0,0.4529,0,0.0024,0
214,709,479,121,639,305,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_709.jpg,0:01:41,1,0,0.0155,0,11.1832,0,0.6445,0,0.6047,0,0.0027,0
215,710,495,113,639,307,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_710.jpg,0:01:41,1,0,0.0165,0,5.4339,0,0.3606,0,4.5553,0,0.0026,0
216,711,511,107,639,306,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_711.jpg,0:01:41,1,0,0.0105,0,5.2783,0,0.3649,0,1.7168,0,0.0039,0
217,712,524,105,639,303,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_712.jpg,0:01:41,1,0,0.0178,0,3.299,0,0.3602,0,0.9148,0,0.0024,0
218,713,531,111,639,312,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_713.jpg,0:01:42,1,0,0.0088,0,3.2618,0,0.2724,0,2.0333,0,0.0026,0
219,714,539,109,639,305,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_714.jpg,0:01:42,1,0,0.0111,0,3.6064,0,0.271,0,1.2151,0,0.0026,0
220,715,543,113,639,307,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_715.jpg,0:01:42,1,0,0.0103,0,3.3182,0,0.3336,0,0.8555,0,0.0017,0
221,716,552,111,639,307,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_716.jpg,0:01:42,1,0,0.0119,0,2.6769,0,0.2427,0,0.4813,0,0.002,0
222,717,575,117,639,308,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_717.jpg,0:01:42,1,0,0.0033,0,2.1175,0,0.2013,0,0.3186,0,0.0012,0
223,718,594,181,639,308,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_718.jpg,0:01:42,1,0,0.0063,0,2.2692,0,0.2262,0,0.3886,0,0.0015,0
224,773,592,195,637,287,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_773.jpg,0:01:50,1,0,0.0064,0,5.5547,0,0.8762,0,0.3131,0,0.0009,0
225,773,612,199,632,286,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_773.jpg,0:01:50,1,0,0,0,0.0001,0,0.0001,0,0,0,0,0
226,774,610,193,636,287,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_774.jpg,0:01:50,1,0,0,0,0,0,0,0,0,0,0,0
227,774,616,193,635,289,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_774.jpg,0:01:50,1,0,0,0,0,0,0,0,0,0,0,0
228,775,617,193,639,287,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_775.jpg,0:01:50,1,0,0,0,0,0,0.0001,0,0,0,0,0
229,1915,33,217,63,269,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_1915.jpg,0:04:33,0,0,0,0,0.0001,0,0,0,0,0,0,0
230,2011,564,142,601,247,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_2011.jpg,0:04:47,0,0,0.0019,0,1.9544,0,0.4408,0,0.2325,0,0.001,0
231,2056,454,215,469,253,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_2056.jpg,0:04:53,0,0,0,0,0,0,0,0,0,0,0,0
232,2057,462,214,476,256,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_2057.jpg,0:04:53,0,0,0,0,0,0,0.0001,0,0,0,0,0
233,2057,27,214,44,265,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_2057.jpg,0:04:53,1,0,0,0,0,0,0,0,0,0,0,0
234,2225,204,204,215,237,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_2225.jpg,0:05:17,0,0,0,0,0.0001,0,0,0,0,0,0,0
235,2326,326,230,339,252,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_2326.jpg,0:05:31,0,0,0.0001,0,0,0,0.0001,0,0,0,0,0
236,2344,420,239,438,269,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_2344.jpg,0:05:34,0,0,0,0,0.0001,0,0,0,0,0,0,0
237,2359,396,250,415,287,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_2359.jpg,0:05:36,0,0,0,0,0,0,0,0,0,0,0,0
238,2366,291,290,313,319,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_2366.jpg,0:05:37,0,0,0,0,0,0,0,0,0,0,0,0
239,2366,152,220,164,257,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_2366.jpg,0:05:37,0,0,0,0,0,0,0,0,0,0,0,0
240,2368,436,224,448,253,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_2368.jpg,0:05:37,0,0,0,0,0,0,0,0,0,0,0.0001,0
241,2369,291,287,317,320,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_2369.jpg,0:05:38,0,0,0,0,0,0,0,0,0,0,0,0
242,2369,402,200,412,231,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_2369.jpg,0:05:38,0,0,0,0,0,0,0,0,0,0,0,0
243,2370,403,200,412,230,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_2370.jpg,0:05:38,0,0,0.0002,0,0,0,0.0001,0,0,0,0,0
244,2371,293,285,313,320,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_2371.jpg,0:05:38,0,0,0.0001,0,0,0,0,0,0,0,0,0
245,2371,404,198,412,228,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_2371.jpg,0:05:38,0,0,0,0,0,0,0,0,0,0,0,0
246,2371,387,210,398,233,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_2371.jpg,0:05:38,0,0,0,0,0,0,0,0,0,0,0,0
247,2373,387,211,398,234,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_2373.jpg,0:05:38,0,0,0,0,0,0,0,0,0,0,0,0
248,2374,458,227,470,250,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_2374.jpg,0:05:38,0,0,0,0,0,0,0.0001,0,0,0,0,0
249,2375,461,227,473,251,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_2375.jpg,0:05:38,0,0,0,0,0.0001,0,0.0001,0,0,0,0,0
250,2411,464,224,478,260,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_2411.jpg,0:05:44,0,0,0.0001,0,0,0,0,0,0.0001,0,0,0
251,2413,465,225,480,263,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_2413.jpg,0:05:44,0,0,0.0001,0,0,0,0,0,0,0,0,0
252,2414,465,224,481,263,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_2414.jpg,0:05:44,0,0,0,0,0,0,0,0,0,0,0,0
253,2425,465,224,481,264,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_2425.jpg,0:05:46,1,0,0,0,0,0,0,0,0,0,0,0
254,2426,466,224,481,264,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_2426.jpg,0:05:46,1,0,0,0,0,0,0.0001,0,0,0,0,0
255,2426,470,224,482,251,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_2426.jpg,0:05:46,1,0,0,0,0,0,0,0,0,0,0,0
256,2427,466,225,479,261,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_2427.jpg,0:05:46,1,0,0.0048,0,0,0,0,0,0,0,0,0
257,2669,400,214,412,243,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_2669.jpg,0:06:20,0,0,0,0,0.0001,0,0,0,0,0,0,0
258,2670,401,204,413,242,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_2670.jpg,0:06:20,0,0,0,0,0.0001,0,0,0,0.0001,0,0.0001,0
259,2672,401,206,414,242,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_2672.jpg,0:06:21,0,0,0,0,0.0001,0,0,0,0,0,0,0
260,2672,419,208,432,242,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_2672.jpg,0:06:21,0,0,0,0,0,0,0,0,0,0,0,0
261,2676,413,207,426,242,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_2676.jpg,0:06:21,0,0,0,0,0.0001,0,0.0001,0,0.0001,0,0,0
262,2686,248,187,266,233,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_2686.jpg,0:06:23,0,0,0,0,0.0001,0,0.0001,0,0.0001,0,0,0
263,2686,189,171,212,240,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_2686.jpg,0:06:23,0,0,0,0,0,0,0,0,0,0,0,0
264,2687,176,169,201,239,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_2687.jpg,0:06:23,0,0,0,0,0.0001,0,0,0,0.0001,0,0.0002,0
265,2688,198,176,217,235,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_2688.jpg,0:06:23,0,0,0.0001,0,0,0,0,0,0.0001,0,0,0
266,2690,188,180,208,242,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_2690.jpg,0:06:23,0,0,0.0001,0,0.0001,0,0,0,0.0002,0,0,0
267,2690,150,181,177,244,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_2690.jpg,0:06:23,0,0,0,0,0,0,0,0,0,0,0,0
268,2690,118,167,142,243,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_2690.jpg,0:06:23,0,0,0,0,0,0,0,0,0,0,0,0
269,2691,175,178,195,243,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_2691.jpg,0:06:23,0,0,0,0,0.0004,0,0,0,0.0001,0,0,0
270,2691,101,162,129,245,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_2691.jpg,0:06:23,0,0,0,0,0,0,0,0,0,0,0,0
271,2730,557,184,575,248,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_2730.jpg,0:06:29,0,0,0,0,0.0001,0,0,0,0.0001,0,0,0
